timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,economic_index,market_demand_index,temperature_index
2024-04-12,India South,Compute,914.35,1036.68,109.72,99.23,0,104.34,44.58,28.32
2024-04-12,India South,Storage,706.54,778.89,42.39,99.22,0,104.34,44.58,28.32
2024-04-13,US East,Compute,1253.95,1374.65,150.47,99.96,1,104.51,44.48,31.6
2024-04-13,US East,Storage,931.39,1046.84,55.88,99.9,1,104.51,44.48,31.6
2024-04-13,US West,Compute,1188.99,1447.91,142.68,99.43,1,104.51,44.48,31.6
2024-04-13,US West,Storage,892.2,1083.63,53.53,99.51,1,104.51,44.48,31.6
2024-04-13,India South,Compute,820.97,948.87,98.52,99.32,1,104.51,44.48,31.6
2024-04-13,India South,Storage,644.23,745.71,38.65,99.63,1,104.51,44.48,31.6
2024-04-14,US East,Compute,1187.74,1325.88,142.53,99.35,1,105.5,46.0,28.2
2024-04-14,US East,Storage,939.03,1049.68,56.34,99.96,1,105.5,46.0,28.2
2024-04-14,US West,Compute,1090.28,1262.63,130.83,99.47,1,105.5,46.0,28.2
2024-04-14,US West,Storage,805.66,920.2,48.34,99.69,1,105.5,46.0,28.2
2024-04-14,India South,Compute,929.58,1067.57,111.55,99.52,1,105.5,46.0,28.2
2024-04-14,India South,Storage,777.9,907.73,46.67,99.36,1,105.5,46.0,28.2
2024-04-15,US East,Compute,1378.96,1533.24,165.48,99.96,0,106.8,44.07,29.89
2024-04-15,US East,Storage,858.94,1037.02,51.54,99.77,0,106.8,44.07,29.89
2024-04-15,US West,Compute,1183.75,1300.1,142.05,99.82,0,106.8,44.07,29.89
2024-04-15,US West,Storage,875.9,961.28,52.55,99.83,0,106.8,44.07,29.89
2024-04-15,India South,Compute,952.52,1154.61,114.3,99.32,0,106.8,44.07,29.89
2024-04-15,India South,Storage,689.66,789.51,41.38,99.97,0,106.8,44.07,29.89
2024-04-16,US East,Compute,1296.01,1451.54,155.52,99.36,0,105.94,44.9,28.23
2024-04-16,US East,Storage,913.38,1051.83,54.8,99.59,0,105.94,44.9,28.23
2024-04-16,US West,Compute,1201.07,1394.22,144.13,99.88,0,105.94,44.9,28.23
2024-04-16,US West,Storage,866.73,1036.48,52.0,99.8,0,105.94,44.9,28.23
2024-04-16,India South,Compute,932.36,1081.81,111.88,99.96,0,105.94,44.9,28.23
2024-04-16,India South,Storage,700.0,839.69,42.0,99.55,0,105.94,44.9,28.23
2024-04-17,US East,Compute,1259.65,1363.79,151.16,99.58,0,104.64,46.19,27.06
2024-04-17,US East,Storage,960.8,1130.17,57.65,99.77,0,104.64,46.19,27.06
2024-04-17,US West,Compute,1072.23,1202.95,128.67,99.48,0,104.64,46.19,27.06
2024-04-17,US West,Storage,894.45,1066.74,53.67,99.42,0,104.64,46.19,27.06
2024-04-17,India South,Compute,972.41,1090.31,116.69,99.21,0,104.64,46.19,27.06
2024-04-17,India South,Storage,742.62,878.74,44.56,99.86,0,104.64,46.19,27.06
2024-04-18,US East,Compute,1265.55,1483.47,151.87,99.81,0,104.13,45.86,30.8
2024-04-18,US East,Storage,970.21,1059.86,58.21,99.59,0,104.13,45.86,30.8
2024-04-18,US West,Compute,1182.81,1290.29,141.94,99.52,0,104.13,45.86,30.8
2024-04-18,US West,Storage,829.52,936.39,49.77,99.29,0,104.13,45.86,30.8
2024-04-18,India South,Compute,906.55,1081.65,108.79,99.95,0,104.13,45.86,30.8
2024-04-18,India South,Storage,598.22,652.51,35.89,99.6,0,104.13,45.86,30.8
2024-04-19,US East,Compute,1123.84,1250.31,134.86,99.42,0,104.96,46.32,30.94
2024-04-19,US East,Storage,903.36,1077.25,54.2,99.93,0,104.96,46.32,30.94
2024-04-19,US West,Compute,1168.37,1314.43,140.2,99.58,0,104.96,46.32,30.94
2024-04-19,US West,Storage,858.4,954.24,51.5,99.71,0,104.96,46.32,30.94
2024-04-19,India South,Compute,918.82,1038.35,110.26,99.71,0,104.96,46.32,30.94
2024-04-19,India South,Storage,728.48,799.29,43.71,99.9,0,104.96,46.32,30.94
2024-04-20,US East,Compute,1294.63,1411.21,155.36,99.74,1,101.69,45.37,31.8
2024-04-20,US East,Storage,997.55,1192.23,59.85,99.84,1,101.69,45.37,31.8
2024-04-20,US West,Compute,1060.19,1227.01,127.22,99.61,1,101.69,45.37,31.8
2024-04-20,US West,Storage,893.57,999.01,53.61,99.59,1,101.69,45.37,31.8
2024-04-20,India South,Compute,884.68,990.66,106.16,99.31,1,101.69,45.37,31.8
2024-04-20,India South,Storage,680.39,806.13,40.82,99.45,1,101.69,45.37,31.8
2024-04-21,US East,Compute,1200.62,1437.75,144.07,99.2,1,104.84,45.0,29.99
2024-04-21,US East,Storage,958.43,1068.22,57.51,99.79,1,104.84,45.0,29.99
2024-04-21,US West,Compute,1079.12,1219.87,129.49,99.41,1,104.84,45.0,29.99
2024-04-21,US West,Storage,851.8,1020.44,51.11,99.45,1,104.84,45.0,29.99
2024-04-21,India South,Compute,930.98,1062.0,111.72,99.92,1,104.84,45.0,29.99
2024-04-21,India South,Storage,723.45,819.54,43.41,99.96,1,104.84,45.0,29.99
2024-04-22,US East,Compute,1212.24,1416.6,145.47,99.76,0,104.92,43.83,27.56
2024-04-22,US East,Storage,1007.04,1223.8,60.42,99.8,0,104.92,43.83,27.56
2024-04-22,US West,Compute,1192.77,1446.96,143.13,99.76,0,104.92,43.83,27.56
2024-04-22,US West,Storage,832.97,990.78,49.98,99.71,0,104.92,43.83,27.56
2024-04-22,India South,Compute,896.26,974.01,107.55,99.48,0,104.92,43.83,27.56
2024-04-22,India South,Storage,711.87,811.95,42.71,99.56,0,104.92,43.83,27.56
2024-04-23,US East,Compute,1189.81,1412.85,142.78,99.53,0,105.22,43.9,28.78
2024-04-23,US East,Storage,940.25,1123.7,56.42,99.87,0,105.22,43.9,28.78
2024-04-23,US West,Compute,1155.94,1324.85,138.71,99.9,0,105.22,43.9,28.78
2024-04-23,US West,Storage,801.7,890.05,48.1,99.74,0,105.22,43.9,28.78
2024-04-23,India South,Compute,822.0,903.48,98.64,99.71,0,105.22,43.9,28.78
2024-04-23,India South,Storage,760.91,900.46,45.65,99.45,0,105.22,43.9,28.78
2024-04-24,US East,Compute,1258.6,1516.15,151.03,99.43,0,103.4,48.29,29.1
2024-04-24,US East,Storage,916.47,1004.1,54.99,99.61,0,103.4,48.29,29.1
2024-04-24,US West,Compute,1108.84,1239.09,133.06,99.86,0,103.4,48.29,29.1
2024-04-24,US West,Storage,856.31,983.9,51.38,99.52,0,103.4,48.29,29.1
2024-04-24,India South,Compute,855.56,987.6,102.67,99.67,0,103.4,48.29,29.1
2024-04-24,India South,Storage,710.68,863.4,42.64,99.61,0,103.4,48.29,29.1
2024-04-25,US East,Compute,1263.22,1456.47,151.59,99.97,0,104.29,42.64,31.11
2024-04-25,US East,Storage,992.21,1089.03,59.53,99.21,0,104.29,42.64,31.11
2024-04-25,US West,Compute,1158.98,1271.2,139.08,99.41,0,104.29,42.64,31.11
2024-04-25,US West,Storage,905.53,980.2,54.33,99.43,0,104.29,42.64,31.11
2024-04-25,India South,Compute,921.33,1039.94,110.56,99.49,0,104.29,42.64,31.11
2024-04-25,India South,Storage,804.78,869.31,48.29,99.44,0,104.29,42.64,31.11
2024-04-26,US East,Compute,1234.93,1468.64,148.19,99.56,0,104.68,45.1,30.17
2024-04-26,US East,Storage,853.06,929.15,51.18,99.38,0,104.68,45.1,30.17
2024-04-26,US West,Compute,1068.89,1191.3,128.27,99.58,0,104.68,45.1,30.17
2024-04-26,US West,Storage,859.47,935.19,51.57,99.96,0,104.68,45.1,30.17
2024-04-26,India South,Compute,1014.91,1230.05,121.79,99.82,0,104.68,45.1,30.17
2024-04-26,India South,Storage,713.09,866.25,42.79,99.26,0,104.68,45.1,30.17
2024-04-27,US East,Compute,1197.78,1397.97,143.73,99.82,1,104.71,42.48,29.38
2024-04-27,US East,Storage,930.06,1079.76,55.8,99.32,1,104.71,42.48,29.38
2024-04-27,US West,Compute,1148.5,1302.79,137.82,99.73,1,104.71,42.48,29.38
2024-04-27,US West,Storage,938.43,1047.65,56.31,99.47,1,104.71,42.48,29.38
2024-04-27,India South,Compute,901.18,1032.57,108.14,99.9,1,104.71,42.48,29.38
2024-04-27,India South,Storage,739.82,872.31,44.39,99.25,1,104.71,42.48,29.38
2024-04-28,US East,Compute,1231.38,1416.19,147.77,99.74,1,103.61,49.18,28.39
2024-04-28,US East,Storage,937.72,1118.68,56.26,99.56,1,103.61,49.18,28.39
2024-04-28,US West,Compute,1097.16,1268.89,131.66,99.54,1,103.61,49.18,28.39
2024-04-28,US West,Storage,784.59,852.85,47.08,99.87,1,103.61,49.18,28.39
2024-04-28,India South,Compute,899.22,1094.68,107.91,99.83,1,103.61,49.18,28.39
2024-04-28,India South,Storage,686.08,833.24,41.16,99.36,1,103.61,49.18,28.39
2024-04-29,US East,Compute,1341.75,1462.82,161.01,99.69,0,104.99,41.8,30.46
2024-04-29,US East,Storage,867.33,1055.86,52.04,99.35,0,104.99,41.8,30.46
2024-04-29,US West,Compute,1144.16,1357.0,137.3,99.33,0,104.99,41.8,30.46
2024-04-29,US West,Storage,871.17,999.03,52.27,99.77,0,104.99,41.8,30.46
2024-04-29,India South,Compute,958.41,1124.53,115.01,99.33,0,104.99,41.8,30.46
2024-04-29,India South,Storage,634.24,735.16,38.05,99.81,0,104.99,41.8,30.46
2024-04-30,US East,Compute,1256.57,1413.68,150.79,99.87,0,104.05,45.0,28.75
2024-04-30,US East,Storage,920.92,1049.87,55.26,99.22,0,104.05,45.0,28.75
2024-04-30,US West,Compute,1134.56,1301.71,136.15,99.72,0,104.05,45.0,28.75
2024-04-30,US West,Storage,848.53,963.67,50.91,99.93,0,104.05,45.0,28.75
2024-04-30,India South,Compute,876.37,1068.34,105.16,99.24,0,104.05,45.0,28.75
2024-04-30,India South,Storage,672.88,763.68,40.37,99.8,0,104.05,45.0,28.75
2024-05-01,US East,Compute,1119.92,1297.95,134.39,99.48,0,105.64,37.61,29.67
2024-05-01,US East,Storage,950.44,1113.85,57.03,99.39,0,105.64,37.61,29.67
2024-05-01,US West,Compute,1065.11,1183.25,127.81,99.23,0,105.64,37.61,29.67
2024-05-01,US West,Storage,770.51,836.04,46.23,99.34,0,105.64,37.61,29.67
2024-05-01,India South,Compute,846.33,1026.65,101.56,99.66,0,105.64,37.61,29.67
2024-05-01,India South,Storage,718.43,819.82,43.11,99.66,0,105.64,37.61,29.67
2024-05-02,US East,Compute,1081.18,1303.01,129.74,99.95,0,105.89,41.55,27.76
2024-05-02,US East,Storage,891.65,1060.4,53.5,99.58,0,105.89,41.55,27.76
2024-05-02,US West,Compute,1119.55,1287.1,134.35,99.36,0,105.89,41.55,27.76
2024-05-02,US West,Storage,752.61,847.75,45.16,99.88,0,105.89,41.55,27.76
2024-05-02,India South,Compute,892.57,989.85,107.11,99.26,0,105.89,41.55,27.76
2024-05-02,India South,Storage,521.0,621.83,31.26,99.86,0,105.89,41.55,27.76
2024-05-03,US East,Compute,1201.81,1323.46,144.22,99.89,0,104.43,43.81,27.59
2024-05-03,US East,Storage,974.55,1126.07,58.47,99.42,0,104.43,43.81,27.59
2024-05-03,US West,Compute,1034.0,1135.23,124.08,99.8,0,104.43,43.81,27.59
2024-05-03,US West,Storage,822.86,888.69,49.37,99.53,0,104.43,43.81,27.59
2024-05-03,India South,Compute,830.21,1009.73,99.63,99.38,0,104.43,43.81,27.59
2024-05-03,India South,Storage,679.3,762.57,40.76,99.44,0,104.43,43.81,27.59
2024-05-04,US East,Compute,1188.76,1354.2,142.65,99.44,1,104.86,39.04,29.33
2024-05-04,US East,Storage,974.65,1164.07,58.48,99.34,1,104.86,39.04,29.33
2024-05-04,US West,Compute,1005.38,1138.02,120.65,99.91,1,104.86,39.04,29.33
2024-05-04,US West,Storage,791.9,920.73,47.51,99.72,1,104.86,39.04,29.33
2024-05-04,India South,Compute,956.09,1043.08,114.73,99.63,1,104.86,39.04,29.33
2024-05-04,India South,Storage,627.42,746.18,37.65,99.66,1,104.86,39.04,29.33
2024-05-05,US East,Compute,1224.12,1452.13,146.89,99.28,1,104.65,42.64,27.16
2024-05-05,US East,Storage,843.12,971.22,50.59,99.6,1,104.65,42.64,27.16
2024-05-05,US West,Compute,1100.65,1316.21,132.08,99.75,1,104.65,42.64,27.16
2024-05-05,US West,Storage,816.76,963.78,49.01,99.56,1,104.65,42.64,27.16
2024-05-05,India South,Compute,884.55,1045.59,106.15,99.88,1,104.65,42.64,27.16
2024-05-05,India South,Storage,707.11,790.81,42.43,99.84,1,104.65,42.64,27.16
2024-05-06,US East,Compute,1207.74,1427.29,144.93,99.64,0,103.52,39.14,29.1
2024-05-06,US East,Storage,902.66,1022.96,54.16,99.33,0,103.52,39.14,29.1
2024-05-06,US West,Compute,1104.37,1314.28,132.52,99.78,0,103.52,39.14,29.1
2024-05-06,US West,Storage,810.11,970.07,48.61,99.21,0,103.52,39.14,29.1
2024-05-06,India South,Compute,866.45,1021.13,103.97,99.97,0,103.52,39.14,29.1
2024-05-06,India South,Storage,586.18,690.92,35.17,99.85,0,103.52,39.14,29.1
2024-05-07,US East,Compute,1161.42,1371.15,139.37,99.88,0,103.68,42.34,28.71
2024-05-07,US East,Storage,863.38,954.12,51.8,99.83,0,103.68,42.34,28.71
2024-05-07,US West,Compute,935.05,1027.1,112.21,99.88,0,103.68,42.34,28.71
2024-05-07,US West,Storage,893.58,984.74,53.61,99.44,0,103.68,42.34,28.71
2024-05-07,India South,Compute,912.36,1071.27,109.48,99.83,0,103.68,42.34,28.71
2024-05-07,India South,Storage,653.73,728.95,39.22,99.69,0,103.68,42.34,28.71
2024-05-08,US East,Compute,1169.6,1353.04,140.35,99.43,0,105.19,41.86,28.29
2024-05-08,US East,Storage,841.24,981.71,50.47,99.46,0,105.19,41.86,28.29
2024-05-08,US West,Compute,983.09,1162.58,117.97,99.52,0,105.19,41.86,28.29
2024-05-08,US West,Storage,795.6,935.6,47.74,99.46,0,105.19,41.86,28.29
2024-05-08,India South,Compute,768.31,835.86,92.2,99.5,0,105.19,41.86,28.29
2024-05-08,India South,Storage,686.85,806.37,41.21,99.7,0,105.19,41.86,28.29
2024-05-09,US East,Compute,1136.19,1271.28,136.34,99.42,0,104.43,40.62,27.33
2024-05-09,US East,Storage,918.62,1047.67,55.12,99.97,0,104.43,40.62,27.33
2024-05-09,US West,Compute,1066.22,1178.29,127.95,99.97,0,104.43,40.62,27.33
2024-05-09,US West,Storage,782.24,857.23,46.93,99.52,0,104.43,40.62,27.33
2024-05-09,India South,Compute,924.16,1052.79,110.9,99.47,0,104.43,40.62,27.33
2024-05-09,India South,Storage,739.36,839.67,44.36,99.41,0,104.43,40.62,27.33
2024-05-10,US East,Compute,1100.76,1290.03,132.09,99.97,0,103.79,38.44,27.74
2024-05-10,US East,Storage,859.7,937.57,51.58,99.95,0,103.79,38.44,27.74
2024-05-10,US West,Compute,1074.86,1205.59,128.98,99.27,0,103.79,38.44,27.74
2024-05-10,US West,Storage,928.16,1086.68,55.69,99.41,0,103.79,38.44,27.74
2024-05-10,India South,Compute,951.18,1029.29,114.14,99.96,0,103.79,38.44,27.74
2024-05-10,India South,Storage,725.93,855.82,43.56,99.68,0,103.79,38.44,27.74
2024-05-11,US East,Compute,1222.06,1481.8,146.65,99.28,1,102.67,39.09,27.74
2024-05-11,US East,Storage,919.29,1012.76,55.16,99.95,1,102.67,39.09,27.74
2024-05-11,US West,Compute,1097.34,1216.26,131.68,99.66,1,102.67,39.09,27.74
2024-05-11,US West,Storage,848.19,999.3,50.89,99.74,1,102.67,39.09,27.74
2024-05-11,India South,Compute,856.99,995.49,102.84,99.4,1,102.67,39.09,27.74
2024-05-11,India South,Storage,674.64,771.14,40.48,99.96,1,102.67,39.09,27.74
2024-05-12,US East,Compute,1099.82,1338.24,131.98,99.28,1,104.89,40.67,29.22
2024-05-12,US East,Storage,901.59,985.41,54.1,99.79,1,104.89,40.67,29.22
2024-05-12,US West,Compute,1053.79,1273.02,126.45,99.54,1,104.89,40.67,29.22
2024-05-12,US West,Storage,801.54,946.85,48.09,99.21,1,104.89,40.67,29.22
2024-05-12,India South,Compute,774.36,900.21,92.92,99.68,1,104.89,40.67,29.22
2024-05-12,India South,Storage,599.71,707.64,35.98,99.27,1,104.89,40.67,29.22
2024-05-13,US East,Compute,1113.97,1245.32,133.68,99.4,0,104.4,41.93,28.43
2024-05-13,US East,Storage,861.57,938.04,51.69,99.56,0,104.4,41.93,28.43
2024-05-13,US West,Compute,1105.17,1297.69,132.62,99.26,0,104.4,41.93,28.43
2024-05-13,US West,Storage,916.98,1112.49,55.02,99.86,0,104.4,41.93,28.43
2024-05-13,India South,Compute,900.73,1090.41,108.09,99.63,0,104.4,41.93,28.43
2024-05-13,India South,Storage,705.57,781.8,42.33,99.69,0,104.4,41.93,28.43
2024-05-14,US East,Compute,1163.28,1316.78,139.59,99.93,0,104.52,43.11,27.9
2024-05-14,US East,Storage,967.38,1081.18,58.04,99.49,0,104.52,43.11,27.9
2024-05-14,US West,Compute,1206.08,1453.75,144.73,99.73,0,104.52,43.11,27.9
2024-05-14,US West,Storage,813.9,950.83,48.83,99.4,0,104.52,43.11,27.9
2024-05-14,India South,Compute,957.95,1129.2,114.95,99.54,0,104.52,43.11,27.9
2024-05-14,India South,Storage,796.8,964.99,47.81,99.25,0,104.52,43.11,27.9
2024-05-15,US East,Compute,1137.77,1276.74,136.53,99.6,0,102.82,40.24,29.52
2024-05-15,US East,Storage,900.28,979.38,54.02,99.59,0,102.82,40.24,29.52
2024-05-15,US West,Compute,1034.66,1212.34,124.16,99.41,0,102.82,40.24,29.52
2024-05-15,US West,Storage,914.37,1007.94,54.86,99.33,0,102.82,40.24,29.52
2024-05-15,India South,Compute,918.17,1096.27,110.18,99.74,0,102.82,40.24,29.52
2024-05-15,India South,Storage,697.65,764.25,41.86,99.43,0,102.82,40.24,29.52
2024-05-16,US East,Compute,1235.68,1396.27,148.28,99.48,0,102.44,39.69,31.61
2024-05-16,US East,Storage,931.91,1046.62,55.91,99.92,0,102.44,39.69,31.61
2024-05-16,US West,Compute,1097.09,1331.2,131.65,99.46,0,102.44,39.69,31.61
2024-05-16,US West,Storage,832.9,1009.27,49.97,99.89,0,102.44,39.69,31.61
2024-05-16,India South,Compute,737.59,807.19,88.51,99.51,0,102.44,39.69,31.61
2024-05-16,India South,Storage,687.76,761.45,41.27,99.88,0,102.44,39.69,31.61
2024-05-17,US East,Compute,1186.21,1354.05,142.35,99.68,0,106.45,43.18,29.14
2024-05-17,US East,Storage,939.41,1035.65,56.36,99.73,0,106.45,43.18,29.14
2024-05-17,US West,Compute,1097.58,1220.67,131.71,99.29,0,106.45,43.18,29.14
2024-05-17,US West,Storage,772.63,852.32,46.36,99.2,0,106.45,43.18,29.14
2024-05-17,India South,Compute,929.3,1070.64,111.52,99.33,0,106.45,43.18,29.14
2024-05-17,India South,Storage,732.36,799.52,43.94,99.22,0,106.45,43.18,29.14
2024-05-18,US East,Compute,1142.49,1316.94,137.1,99.68,1,102.69,38.82,28.44
2024-05-18,US East,Storage,820.34,911.18,49.22,99.96,1,102.69,38.82,28.44
2024-05-18,US West,Compute,1030.36,1201.69,123.64,99.64,1,102.69,38.82,28.44
2024-05-18,US West,Storage,732.59,846.67,43.96,99.75,1,102.69,38.82,28.44
2024-05-18,India South,Compute,757.95,893.09,90.95,99.34,1,102.69,38.82,28.44
2024-05-18,India South,Storage,519.11,623.9,31.15,99.7,1,102.69,38.82,28.44
2024-05-19,US East,Compute,1105.47,1246.1,132.66,99.31,1,103.34,39.31,28.75
2024-05-19,US East,Storage,918.32,1080.76,55.1,99.36,1,103.34,39.31,28.75
2024-05-19,US West,Compute,1115.76,1236.94,133.89,99.6,1,103.34,39.31,28.75
2024-05-19,US West,Storage,813.67,926.52,48.82,99.21,1,103.34,39.31,28.75
2024-05-19,India South,Compute,1028.0,1200.68,123.36,99.74,1,103.34,39.31,28.75
2024-05-19,India South,Storage,610.53,681.02,36.63,99.21,1,103.34,39.31,28.75
2024-05-20,US East,Compute,1184.35,1418.93,142.12,99.58,0,103.56,44.86,29.03
2024-05-20,US East,Storage,968.79,1107.5,58.13,99.34,0,103.56,44.86,29.03
2024-05-20,US West,Compute,1026.71,1231.74,123.21,99.9,0,103.56,44.86,29.03
2024-05-20,US West,Storage,779.75,884.47,46.78,99.83,0,103.56,44.86,29.03
2024-05-20,India South,Compute,866.94,1045.74,104.03,99.36,0,103.56,44.86,29.03
2024-05-20,India South,Storage,728.16,885.1,43.69,99.25,0,103.56,44.86,29.03
2024-05-21,US East,Compute,1233.0,1406.47,147.96,99.99,0,100.96,40.13,28.87
2024-05-21,US East,Storage,873.49,1011.74,52.41,99.45,0,100.96,40.13,28.87
2024-05-21,US West,Compute,1026.13,1161.74,123.14,99.25,0,100.96,40.13,28.87
2024-05-21,US West,Storage,756.37,856.01,45.38,99.57,0,100.96,40.13,28.87
2024-05-21,India South,Compute,924.57,1090.28,110.95,99.21,0,100.96,40.13,28.87
2024-05-21,India South,Storage,753.74,837.01,45.22,99.72,0,100.96,40.13,28.87
2024-05-22,US East,Compute,1201.1,1389.41,144.13,99.25,0,102.94,41.33,29.26
2024-05-22,US East,Storage,930.44,1106.73,55.83,99.79,0,102.94,41.33,29.26
2024-05-22,US West,Compute,1151.6,1373.19,138.19,99.61,0,102.94,41.33,29.26
2024-05-22,US West,Storage,852.34,994.57,51.14,99.79,0,102.94,41.33,29.26
2024-05-22,India South,Compute,819.08,904.09,98.29,99.35,0,102.94,41.33,29.26
2024-05-22,India South,Storage,695.04,839.02,41.7,99.8,0,102.94,41.33,29.26
2024-05-23,US East,Compute,1172.44,1370.04,140.69,99.32,0,103.54,44.74,29.73
2024-05-23,US East,Storage,959.48,1099.9,57.57,99.77,0,103.54,44.74,29.73
2024-05-23,US West,Compute,1013.39,1138.99,121.61,99.39,0,103.54,44.74,29.73
2024-05-23,US West,Storage,788.62,875.44,47.32,99.54,0,103.54,44.74,29.73
2024-05-23,India South,Compute,871.69,964.36,104.6,99.26,0,103.54,44.74,29.73
2024-05-23,India South,Storage,731.39,861.18,43.88,99.5,0,103.54,44.74,29.73
2024-05-24,US East,Compute,1212.27,1426.76,145.47,99.41,0,103.52,43.4,28.0
2024-05-24,US East,Storage,913.31,1027.87,54.8,99.41,0,103.52,43.4,28.0
2024-05-24,US West,Compute,1097.45,1214.58,131.69,99.75,0,103.52,43.4,28.0
2024-05-24,US West,Storage,855.54,955.68,51.33,99.72,0,103.52,43.4,28.0
2024-05-24,India South,Compute,788.72,941.8,94.65,99.81,0,103.52,43.4,28.0
2024-05-24,India South,Storage,635.44,694.14,38.13,99.75,0,103.52,43.4,28.0
2024-05-25,US East,Compute,1181.98,1282.99,141.84,99.73,1,103.52,39.32,26.7
2024-05-25,US East,Storage,809.11,910.43,48.55,99.91,1,103.52,39.32,26.7
2024-05-25,US West,Compute,1044.48,1259.78,125.34,99.99,1,103.52,39.32,26.7
2024-05-25,US West,Storage,871.66,1042.12,52.3,99.87,1,103.52,39.32,26.7
2024-05-25,India South,Compute,898.91,979.29,107.87,99.27,1,103.52,39.32,26.7
2024-05-25,India South,Storage,585.12,713.76,35.11,99.46,1,103.52,39.32,26.7
2024-05-26,US East,Compute,1146.36,1241.67,137.56,99.48,1,103.63,42.56,27.64
2024-05-26,US East,Storage,923.03,1037.29,55.38,99.72,1,103.63,42.56,27.64
2024-05-26,US West,Compute,1150.13,1279.5,138.02,99.21,1,103.63,42.56,27.64
2024-05-26,US West,Storage,865.07,1026.6,51.9,99.23,1,103.63,42.56,27.64
2024-05-26,India South,Compute,950.49,1137.92,114.06,99.69,1,103.63,42.56,27.64
2024-05-26,India South,Storage,797.99,958.4,47.88,99.66,1,103.63,42.56,27.64
2024-05-27,US East,Compute,1139.92,1344.01,136.79,99.51,0,103.82,41.63,28.68
2024-05-27,US East,Storage,996.8,1108.48,59.81,99.67,0,103.82,41.63,28.68
2024-05-27,US West,Compute,1086.31,1205.4,130.36,99.99,0,103.82,41.63,28.68
2024-05-27,US West,Storage,701.75,854.28,42.1,99.71,0,103.82,41.63,28.68
2024-05-27,India South,Compute,908.28,1056.37,108.99,99.24,0,103.82,41.63,28.68
2024-05-27,India South,Storage,730.36,835.29,43.82,99.73,0,103.82,41.63,28.68
2024-05-28,US East,Compute,1161.22,1367.45,139.35,99.71,0,101.67,44.3,30.62
2024-05-28,US East,Storage,858.45,1003.56,51.51,99.67,0,101.67,44.3,30.62
2024-05-28,US West,Compute,1035.13,1143.93,124.22,99.76,0,101.67,44.3,30.62
2024-05-28,US West,Storage,946.97,1133.74,56.82,99.33,0,101.67,44.3,30.62
2024-05-28,India South,Compute,838.89,908.25,100.67,99.82,0,101.67,44.3,30.62
2024-05-28,India South,Storage,770.5,922.55,46.23,99.83,0,101.67,44.3,30.62
2024-05-29,US East,Compute,1009.23,1111.68,121.11,99.65,0,103.51,41.43,29.22
2024-05-29,US East,Storage,885.2,990.35,53.11,99.93,0,103.51,41.43,29.22
2024-05-29,US West,Compute,1169.58,1321.26,140.35,99.24,0,103.51,41.43,29.22
2024-05-29,US West,Storage,922.13,1000.0,55.33,99.53,0,103.51,41.43,29.22
2024-05-29,India South,Compute,882.45,1061.88,105.89,99.9,0,103.51,41.43,29.22
2024-05-29,India South,Storage,631.75,740.58,37.9,99.37,0,103.51,41.43,29.22
2024-05-30,US East,Compute,1123.11,1369.76,134.77,99.22,0,103.21,39.73,29.56
2024-05-30,US East,Storage,918.19,1116.77,55.09,99.57,0,103.21,39.73,29.56
2024-05-30,US West,Compute,1113.47,1334.64,133.62,99.25,0,103.21,39.73,29.56
2024-05-30,US West,Storage,796.76,969.3,47.81,99.85,0,103.21,39.73,29.56
2024-05-30,India South,Compute,858.96,1030.2,103.08,99.94,0,103.21,39.73,29.56
2024-05-30,India South,Storage,664.9,724.7,39.89,99.37,0,103.21,39.73,29.56
2024-05-31,US East,Compute,1131.53,1248.59,135.78,99.32,0,101.76,40.99,27.11
2024-05-31,US East,Storage,885.91,1077.47,53.15,99.8,0,101.76,40.99,27.11
2024-05-31,US West,Compute,1060.54,1186.71,127.26,99.83,0,101.76,40.99,27.11
2024-05-31,US West,Storage,856.52,964.16,51.39,99.44,0,101.76,40.99,27.11
2024-05-31,India South,Compute,841.52,939.06,100.98,99.48,0,101.76,40.99,27.11
2024-05-31,India South,Storage,656.13,770.53,39.37,99.25,0,101.76,40.99,27.11
2024-06-01,US East,Compute,1024.4,1230.36,122.93,99.32,1,103.03,38.89,24.59
2024-06-01,US East,Storage,838.11,940.64,50.29,99.65,1,103.03,38.89,24.59
2024-06-01,US West,Compute,939.09,1119.9,112.69,99.31,1,103.03,38.89,24.59
2024-06-01,US West,Storage,781.03,859.27,46.86,99.69,1,103.03,38.89,24.59
2024-06-01,India South,Compute,971.58,1086.53,116.59,99.59,1,103.03,38.89,24.59
2024-06-01,India South,Storage,625.16,702.0,37.51,99.85,1,103.03,38.89,24.59
2024-06-02,US East,Compute,1184.33,1374.3,142.12,99.73,1,101.52,39.77,24.36
2024-06-02,US East,Storage,820.73,975.67,49.24,99.88,1,101.52,39.77,24.36
2024-06-02,US West,Compute,1013.63,1213.94,121.64,99.98,1,101.52,39.77,24.36
2024-06-02,US West,Storage,654.34,788.17,39.26,99.49,1,101.52,39.77,24.36
2024-06-02,India South,Compute,807.07,955.43,96.85,99.59,1,101.52,39.77,24.36
2024-06-02,India South,Storage,545.69,626.26,32.74,99.86,1,101.52,39.77,24.36
2024-06-03,US East,Compute,1024.53,1171.61,122.94,99.8,0,103.23,39.27,23.3
2024-06-03,US East,Storage,825.4,1001.38,49.52,99.34,0,103.23,39.27,23.3
